Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type,Engagement Rate,Day of the Week,Hour
2023-03-05 16:42:00,General,Facebook,Community Engagement ,54894,11330,Text,0.20639778482165627,Sunday,16
2023-03-05 15:53:00,General,Twitter,Community Engagement ,1161,29,Video,0.024978466838931956,Sunday,15
2023-03-05 15:17:00,General,Twitter,Community Engagement ,24241,398,Photo,0.016418464584794356,Sunday,15
2023-03-05 15:11:00,General,Twitter,Community Engagement ,13752,64,Photo,0.004653868528214078,Sunday,15
2023-03-05 12:30:00,Valorant,YouTube,Evil Exhibited ,488,21,Video,0.0430327868852459,Sunday,12
2023-03-05 06:00:00,General,Instagram,Evil Exhibited ,9387,114,Video,0.012144455097475231,Sunday,6
2023-03-05 06:00:00,General,TikTok,Evil Exhibited ,466,12,Video,0.02575107296137339,Sunday,6
2023-03-04 18:18:00,General,Twitter,Community Engagement ,1148,4,Text,0.003484320557491289,Saturday,18
2023-03-04 18:17:00,General,Twitter,Community Engagement ,21106,452,Photo,0.02141571117217853,Saturday,18
2023-03-04 17:54:00,General,Twitter,Community Engagement ,19577,750,Video,0.038310262042192365,Saturday,17
2023-03-04 16:50:00,General,Twitter,Community Engagement ,15999,280,Photo,0.017501093818363646,Saturday,16
2023-03-04 15:47:00,DOTA2,Twitter,N/A ,1129,14,Text,0.012400354295837024,Saturday,15
2023-03-04 14:34:00,DOTA2,Twitter,N/A ,1596,174,Video,0.10902255639097744,Saturday,14
2023-03-04 13:58:00,DOTA2,Twitter,N/A ,2128,259,Video,0.12171052631578948,Saturday,13
2023-03-04 12:30:00,ContentCreators,YouTube,Community Engagement ,37,9,Video,0.24324324324324326,Saturday,12
2023-03-04 12:30:00,Valorant,YouTube,Evil Exhibited ,76,7,Video,0.09210526315789473,Saturday,12
2023-03-04 11:27:00,General,Twitter,Evil Exhibited ,7019,101,Video,0.01438951417580852,Saturday,11
2023-03-04 10:21:00,DOTA2,Twitter,N/A ,1884,147,Video,0.07802547770700637,Saturday,10
2023-03-04 10:01:00,DOTA2,Twitter,N/A ,83,6,Text,0.07228915662650602,Saturday,10
2023-03-04 10:00:00,General,Twitter,Evil Exhibited ,107804,2444,Photo,0.022670772884123037,Saturday,10
2023-03-04 08:25:00,DOTA2,Twitter,N/A ,1430,125,Video,0.08741258741258741,Saturday,8
2023-03-04 06:44:00,DOTA2,Twitter,N/A ,1451,50,Text,0.03445899379738112,Saturday,6
2023-03-04 06:00:00,General,Instagram,Evil Exhibited ,8498,94,Video,0.011061426217933632,Saturday,6
2023-03-04 06:00:00,General,TikTok,Evil Exhibited ,970,37,Video,0.03814432989690722,Saturday,6
2023-03-03 20:00:00,General,Instagram,Community Engagement ,13020,276,Photo,0.02119815668202765,Friday,20
2023-03-03 20:00:00,General,Twitter,Community Engagement ,22708,1101,Photo,0.04848511537784041,Friday,20
2023-03-03 19:37:00,DOTA2,Twitter,N/A ,659,39,Text,0.05918057663125948,Friday,19
2023-03-03 19:10:00,DOTA2,Twitter,N/A ,3990,488,Text,0.12230576441102757,Friday,19
2023-03-03 19:04:00,General,Twitter,Community Engagement ,3205,162,Video,0.05054602184087364,Friday,19
2023-03-03 19:02:00,General,Instagram,Community Engagement ,7327,0,Photo,0.0,Friday,19
2023-03-03 19:01:00,DOTA2,Twitter,N/A ,739,21,Text,0.028416779431664412,Friday,19
2023-03-03 18:55:00,DOTA2,Twitter,Community Engagement ,24258,1098,Photo,0.045263418253771955,Friday,18
2023-03-03 18:55:00,General,Facebook,Community Engagement ,140548,38921,Photo,0.27692318638472263,Friday,18
2023-03-03 18:51:00,DOTA2,Twitter,Community Engagement ,9258,690,Photo,0.07453013609850939,Friday,18
2023-03-03 18:51:00,General,Facebook,Community Engagement ,49862,14293,Photo,0.28665115719385503,Friday,18
2023-03-03 18:50:00,General,Instagram,Community Engagement ,8413,0,Photo,0.0,Friday,18
2023-03-03 18:49:00,General,Twitter,Community Engagement ,70460,4542,Photo,0.06446210615952314,Friday,18
2023-03-03 18:49:00,General,Facebook,Community Engagement ,47413,10977,Photo,0.2315187817687132,Friday,18
2023-03-03 18:35:00,DOTA2,Twitter,Community Engagement ,1891,193,Video,0.10206240084611316,Friday,18
2023-03-03 18:35:00,General,Facebook,Community Engagement ,23295,3543,Video,0.15209272376046362,Friday,18
2023-03-03 18:22:00,DOTA2,Twitter,N/A ,2861,257,Photo,0.08982873121286264,Friday,18
2023-03-03 18:14:00,DOTA2,Twitter,Community Engagement ,1615,152,Video,0.09411764705882353,Friday,18
2023-03-03 18:14:00,General,Facebook,Community Engagement ,18721,1400,Video,0.07478233000373911,Friday,18
2023-03-03 18:13:00,General,Twitter,Community Engagement ,24340,1244,Video,0.05110928512736237,Friday,18
2023-03-03 18:12:00,General,Facebook,Community Engagement ,21922,1695,Video,0.07731958762886598,Friday,18
2023-03-03 18:08:00,DOTA2,Twitter,Community Engagement ,1103,37,Text,0.033544877606527655,Friday,18
2023-03-03 18:08:00,General,Facebook,Community Engagement ,33717,2593,Text,0.07690482545896729,Friday,18
2023-03-03 17:52:00,General,Twitter,Community Engagement ,16021,239,Photo,0.01491792022969852,Friday,17
2023-03-03 17:52:00,General,Facebook,Community Engagement ,17399,1249,Video,0.07178573481234554,Friday,17
2023-03-03 17:39:00,General,Instagram,Community Engagement ,8234,0,Video,0.0,Friday,17
2023-03-03 17:38:00,General,Facebook,Community Engagement ,27764,3441,Text,0.12393747298660135,Friday,17
2023-03-03 17:38:00,DOTA2,Twitter,Community Engagement ,2683,95,Photo,0.035408125232948194,Friday,17
2023-03-03 17:37:00,General,Twitter,Community Engagement ,22406,165,Text,0.0073640989020798,Friday,17
2023-03-03 17:28:00,General,Instagram,Community Engagement ,8323,0,Video,0.0,Friday,17
2023-03-03 17:24:00,General,Instagram,Community Engagement ,8457,0,Video,0.0,Friday,17
2023-03-03 17:22:00,DOTA2,Twitter,Community Engagement ,2679,154,Photo,0.05748413587159388,Friday,17
2023-03-03 17:22:00,General,Facebook,Community Engagement ,42921,8930,Photo,0.20805666223992916,Friday,17
2023-03-03 16:47:00,DOTA2,Twitter,N/A ,5254,84,Text,0.01598781880472021,Friday,16
2023-03-03 16:44:00,DOTA2,Twitter,N/A ,992,9,Text,0.009072580645161291,Friday,16
2023-03-03 16:43:00,General,Twitter,Community Engagement ,3863,189,Video,0.048925705410302875,Friday,16
2023-03-03 16:41:00,General,Twitter,Community Engagement ,16323,384,Photo,0.02352508730012865,Friday,16
2023-03-03 16:40:00,General,Facebook,Community Engagement ,47736,15254,Photo,0.31954918719624603,Friday,16
2023-03-03 16:40:00,General,Facebook,Community Engagement ,47736,15254,Photo,0.31954918719624603,Friday,16
2023-03-03 16:40:00,General,Facebook,Community Engagement ,95471,30506,Photo,0.31953158550764105,Friday,16
2023-03-03 16:40:00,DOTA2,Twitter,Community Engagement ,36492,4051,Photo,0.11101063246739011,Friday,16
2023-03-03 16:35:00,General,Twitter,Community Engagement ,18869,436,Photo,0.023106682919073612,Friday,16
2023-03-03 16:31:00,General,Twitter,Community Engagement ,23676,1451,Video,0.06128569015036324,Friday,16
2023-03-03 16:31:00,General,Facebook,Community Engagement ,39584,4199,Video,0.10607821341956346,Friday,16
2023-03-03 16:29:00,DOTA2,Twitter,Community Engagement ,5561,316,Photo,0.056824312174069413,Friday,16
2023-03-03 16:29:00,General,Facebook,Community Engagement ,32758,5622,Photo,0.17162219915745772,Friday,16
2023-03-03 16:27:00,DOTA2,Twitter,Community Engagement ,3035,365,Video,0.12026359143327842,Friday,16
2023-03-03 16:27:00,General,Facebook,Community Engagement ,16784,2716,Video,0.16182078169685415,Friday,16
2023-03-03 16:25:00,General,Twitter,Community Engagement ,12027,395,Video,0.03284277043319198,Friday,16
2023-03-03 16:22:00,DOTA2,Twitter,N/A ,562,9,Text,0.01601423487544484,Friday,16
2023-03-03 16:12:00,General,Instagram,Community Engagement ,8775,0,Video,0.0,Friday,16
2023-03-03 16:11:00,DOTA2,Twitter,Community Engagement ,4918,285,Text,0.057950386335908904,Friday,16
2023-03-03 16:11:00,General,Facebook,Community Engagement ,31978,4377,Text,0.1368753518043655,Friday,16
2023-03-03 16:09:00,General,Twitter,Community Engagement ,300,9,Video,0.03,Friday,16
2023-03-03 16:08:00,DOTA2,Twitter,N/A ,1081,65,Text,0.060129509713228495,Friday,16
2023-03-03 16:01:00,DOTA2,Twitter,N/A ,649,28,Text,0.04314329738058552,Friday,16
2023-03-03 16:00:00,General,Twitter,Community Engagement ,3780,236,Video,0.06243386243386243,Friday,16
2023-03-03 15:58:00,General,Twitter,Community Engagement ,12942,227,Photo,0.017539792922268583,Friday,15
2023-03-03 15:51:00,General,Twitter,Community Engagement ,10818,85,Photo,0.007857274912183397,Friday,15
2023-03-03 15:24:00,General,Facebook,Community Engagement ,21833,2340,Photo,0.10717720881234828,Friday,15
2023-03-03 15:24:00,DOTA2,Twitter,Community Engagement ,5739,195,Photo,0.03397804495556717,Friday,15
2023-03-03 15:24:00,General,Instagram,Community Engagement ,9173,0,Photo,0.0,Friday,15
2023-03-03 15:24:00,General,Facebook,Community Engagement ,13240,333,Photo,0.025151057401812688,Friday,15
2023-03-03 15:24:00,General,Twitter,Community Engagement ,13811,289,Photo,0.02092534935920643,Friday,15
2023-03-03 13:40:00,General,Twitter,Community Engagement ,1963,33,Text,0.016811003565970453,Friday,13
2023-03-03 13:35:00,ContentCreators,YouTube,N/A ,2142,38,Video,0.017740429505135387,Friday,13
2023-03-03 13:17:00,ContentCreators,YouTube,N/A ,1713,39,Video,0.02276707530647986,Friday,13
2023-03-03 13:01:00,General,Twitter,Evil Exhibited ,22090,949,Video,0.04296061566319602,Friday,13
2023-03-03 12:30:00,General,Instagram,Evil Exhibited ,14487,225,Video,0.015531165872851522,Friday,12
2023-03-03 12:30:00,General,TikTok,Evil Exhibited ,4605,189,Video,0.04104234527687296,Friday,12
2023-03-03 11:58:00,DOTA2,Twitter,N/A ,273,6,Text,0.02197802197802198,Friday,11
2023-03-03 11:58:00,DOTA2,Twitter,N/A ,230,10,Text,0.043478260869565216,Friday,11
2023-03-03 11:10:00,DOTA2,Twitter,Community Engagement ,12330,641,Photo,0.05198702351987024,Friday,11
2023-03-03 11:10:00,General,Facebook,Community Engagement ,53954,15601,Photo,0.28915372354227675,Friday,11
2023-03-03 11:02:00,General,Instagram,Community Engagement ,10503,0,Photo,0.0,Friday,11
2023-03-03 11:01:00,General,Instagram,Community Engagement ,56508,4577,Photo,0.08099738090181921,Friday,11
2023-03-03 11:00:00,General,Twitter,Community Engagement ,57957,2007,Photo,0.03462912159014442,Friday,11
2023-03-03 11:00:00,General,Facebook,Community Engagement ,28042,3687,Photo,0.13148134940446474,Friday,11
2023-03-03 10:47:00,General,Instagram,Community Engagement ,11209,0,Photo,0.0,Friday,10
2023-03-03 10:45:00,DOTA2,Twitter,N/A ,1649,70,Text,0.04244996967859309,Friday,10
2023-03-03 10:41:00,DOTA2,Twitter,Community Engagement ,14379,716,Photo,0.04979483969678002,Friday,10
2023-03-03 10:41:00,General,Facebook,Community Engagement ,58859,16292,Photo,0.2767970913539136,Friday,10
2023-03-03 10:40:00,General,Facebook,Community Engagement ,23504,2171,Photo,0.09236725663716815,Friday,10
2023-03-03 10:40:00,General,Twitter,Community Engagement ,32524,1091,Photo,0.0335444594760792,Friday,10
2023-03-03 10:39:00,DOTA2,Twitter,Community Engagement ,5503,803,Video,0.1459204070506996,Friday,10
2023-03-03 10:39:00,General,Twitter,Community Engagement ,18874,1591,Video,0.0842958567341316,Friday,10
2023-03-03 10:39:00,General,Facebook,Community Engagement ,39749,10084,Video,0.2536919167777806,Friday,10
2023-03-03 10:38:00,General,Facebook,Community Engagement ,99038,13938,Video,0.14073385973060845,Friday,10
2023-03-03 10:34:00,DOTA2,Twitter,N/A ,4197,279,Photo,0.06647605432451752,Friday,10
2023-03-03 10:27:00,Valorant,YouTube,Evil Exhibited ,522,35,Video,0.06704980842911877,Friday,10
2023-03-03 09:44:00,General,Twitter,Community Engagement ,36500,274,Text,0.007506849315068493,Friday,9
2023-03-03 09:42:00,DOTA2,Twitter,Community Engagement ,4452,246,Photo,0.05525606469002695,Friday,9
2023-03-03 09:42:00,General,Facebook,Community Engagement ,32047,6332,Photo,0.19758479732892315,Friday,9
2023-03-03 09:29:00,DOTA2,Twitter,N/A ,967,31,Text,0.03205791106514995,Friday,9
2023-03-03 09:28:00,DOTA2,Twitter,N/A ,1793,97,Text,0.054099274958170664,Friday,9
2023-03-03 09:23:00,General,Facebook,Community Engagement ,24127,4912,Video,0.20358933974385543,Friday,9
2023-03-03 09:21:00,DOTA2,Twitter,N/A ,6900,1040,Mixed,0.15072463768115943,Friday,9
2023-03-03 09:19:00,General,Twitter,Community Engagement ,15259,836,Video,0.05478733861983092,Friday,9
2023-03-03 09:19:00,General,Facebook,Community Engagement ,20187,2892,Video,0.14326051419230199,Friday,9
2023-03-03 09:17:00,DOTA2,Twitter,N/A ,2636,196,Text,0.07435508345978756,Friday,9
2023-03-03 09:06:00,General,Instagram,Evil Exhibited ,10183,112,Video,0.010998723362466857,Friday,9
2023-03-03 09:00:00,General,TikTok,Evil Exhibited ,403,15,Video,0.03722084367245657,Friday,9
2023-03-03 09:00:00,Valorant,YouTube,Evil Exhibited ,56,5,Video,0.08928571428571429,Friday,9
2023-03-03 08:27:00,DOTA2,Twitter,N/A ,1074,75,Text,0.06983240223463687,Friday,8
2023-03-03 08:23:00,DOTA2,Twitter,N/A ,514,44,Video,0.08560311284046693,Friday,8
2023-03-03 08:18:00,General,Twitter,Community Engagement ,26373,1753,Video,0.06646949531718045,Friday,8
2023-03-03 08:18:00,General,Facebook,Community Engagement ,90982,14091,Video,0.15487678881537006,Friday,8
2023-03-03 08:17:00,DOTA2,Twitter,Community Engagement ,5932,251,Photo,0.04231287929871881,Friday,8
2023-03-03 08:17:00,General,Facebook,Community Engagement ,32911,4127,Photo,0.12539880283187993,Friday,8
2023-03-03 08:06:00,DOTA2,Twitter,Community Engagement ,3031,204,Photo,0.0673045199604091,Friday,8
2023-03-03 08:06:00,General,Facebook,Community Engagement ,28110,3214,Photo,0.11433653504091071,Friday,8
2023-03-03 08:01:00,DOTA2,Twitter,N/A ,342,14,Text,0.04093567251461988,Friday,8
2023-03-03 07:29:00,DOTA2,Twitter,N/A ,270,16,Text,0.05925925925925926,Friday,7
2023-03-03 07:03:00,General,Instagram,Community Engagement ,11688,0,Photo,0.0,Friday,7
2023-03-03 07:02:00,DOTA2,Twitter,Community Engagement ,2578,126,Photo,0.048875096974398756,Friday,7
2023-03-03 07:02:00,General,Facebook,Community Engagement ,16752,1345,Photo,0.08028892072588348,Friday,7
2023-03-03 07:02:00,General,Instagram,Community Engagement ,12706,0,Photo,0.0,Friday,7
2023-03-03 07:00:00,General,Twitter,Community Engagement ,11531,183,Photo,0.01587026276992455,Friday,7
2023-03-03 07:00:00,General,Facebook,Community Engagement ,15167,538,Photo,0.035471747873673104,Friday,7
2023-03-03 06:45:00,General,Instagram,Community Engagement ,34057,3559,Photo,0.10450127727045835,Friday,6
2023-03-03 06:45:00,General,Facebook,Community Engagement ,37989,4481,Photo,0.11795519755718761,Friday,6
2023-03-03 06:45:00,General,Twitter,Community Engagement ,16508,345,Photo,0.02089895808093046,Friday,6
2023-03-03 05:53:00,DOTA2,Twitter,N/A ,1226,41,Photo,0.033442088091353996,Friday,5
2023-03-03 05:52:00,DOTA2,Twitter,Community Engagement ,3007,118,Photo,0.0392417692051879,Friday,5
2023-03-03 05:52:00,General,Facebook,Community Engagement ,41082,4065,Photo,0.0989484445742661,Friday,5
2023-03-02 16:37:00,DOTA2,Twitter,N/A ,2441,438,Video,0.17943465792707908,Thursday,16
2023-03-02 15:56:00,DOTA2,Twitter,Community Engagement ,1469,36,Photo,0.02450646698434309,Thursday,15
2023-03-02 15:56:00,General,Facebook,Community Engagement ,35249,5114,Photo,0.14508212998950326,Thursday,15
2023-03-02 15:55:00,General,Twitter,Community Engagement ,54248,969,Photo,0.017862409674089367,Thursday,15
2023-03-02 15:30:00,General,Twitter,Community Engagement ,2003,76,Video,0.03794308537194209,Thursday,15
2023-03-02 15:29:00,General,Twitter,Community Engagement ,15845,536,Video,0.03382770590091511,Thursday,15
2023-03-02 15:05:00,General,Twitter,Community Engagement ,27080,217,Photo,0.008013293943870015,Thursday,15
2023-03-02 15:05:00,DOTA2,Twitter,Community Engagement ,929,10,Photo,0.010764262648008612,Thursday,15
2023-03-02 15:04:00,General,Facebook,Community Engagement ,30271,2149,Photo,0.07099203858478412,Thursday,15
2023-03-02 14:00:00,General,Instagram,Evergreen ,11161,169,Video,0.01514201236448347,Thursday,14
2023-03-02 14:00:00,General,TikTok,Evergreen ,30673,2256,Video,0.07355002771166824,Thursday,14
2023-03-02 14:00:00,General,YouTube,Evergreen ,1290,53,Video,0.04108527131782946,Thursday,14
2023-03-02 12:00:00,General,LinkedIn,Community Engagement ,961,16,Photo,0.01664932362122789,Thursday,12
2023-03-02 12:00:00,General,Twitter,Community Engagement ,50625,621,Photo,0.012266666666666667,Thursday,12
2023-03-01 15:18:00,DOTA2,Twitter,N/A ,17361,2060,Photo,0.11865675940326018,Wednesday,15
2023-03-01 15:12:00,DOTA2,Twitter,N/A ,529,12,Text,0.022684310018903593,Wednesday,15
2023-03-01 14:58:00,DOTA2,Twitter,N/A ,910,52,Text,0.05714285714285714,Wednesday,14
2023-03-01 14:56:00,DOTA2,Twitter,N/A ,288,4,Text,0.013888888888888888,Wednesday,14
2023-03-01 14:55:00,DOTA2,Twitter,Community Engagement ,8072,662,Photo,0.08201189296333003,Wednesday,14
2023-03-01 14:55:00,General,Facebook,Community Engagement ,44578,11592,Photo,0.260038584054915,Wednesday,14
2023-03-01 14:51:00,DOTA2,Twitter,N/A ,892,28,Text,0.03139013452914798,Wednesday,14
2023-03-01 14:49:00,DOTA2,Twitter,Community Engagement ,9142,503,Photo,0.05502078319842485,Wednesday,14
2023-03-01 14:49:00,General,Facebook,Community Engagement ,52933,15257,Photo,0.28823229365424213,Wednesday,14
2023-03-01 13:41:00,DOTA2,Twitter,Community Engagement ,4583,166,Photo,0.03622081605934977,Wednesday,13
2023-03-01 13:41:00,General,Facebook,Community Engagement ,38798,6510,Photo,0.16779215423475438,Wednesday,13
2023-03-01 13:29:00,DOTA2,Twitter,Community Engagement ,5427,1023,Video,0.1885019347705915,Wednesday,13
2023-03-01 13:28:00,General,Facebook,Community Engagement ,44457,13939,Video,0.3135389252536159,Wednesday,13
2023-03-01 13:22:00,DOTA2,Twitter,N/A ,186,4,Text,0.021505376344086023,Wednesday,13
2023-03-01 13:21:00,DOTA2,Twitter,N/A ,4852,228,Photo,0.04699093157460841,Wednesday,13
2023-03-01 13:12:00,DOTA2,Twitter,N/A ,405,7,Text,0.01728395061728395,Wednesday,13
2023-03-01 13:08:00,DOTA2,Twitter,N/A ,5033,400,Text,0.0794754619511226,Wednesday,13
2023-03-01 12:47:00,DOTA2,Twitter,N/A ,382,13,Text,0.034031413612565446,Wednesday,12
2023-03-01 12:30:00,DOTA2,Twitter,N/A ,811,45,Text,0.055487053020961775,Wednesday,12
2023-03-01 12:25:00,General,Instagram,N/A ,11081,0,Photo,0.0,Wednesday,12
2023-03-01 12:25:00,General,Facebook,Community Engagement ,14299,630,Photo,0.044059025106650815,Wednesday,12
2023-03-01 12:25:00,General,Twitter,Community Engagement ,21726,457,Photo,0.021034704961796925,Wednesday,12
2023-03-01 12:23:00,General,Facebook,Community Engagement ,22602,2139,Photo,0.09463764268648792,Wednesday,12
2023-03-01 12:23:00,DOTA2,Twitter,Community Engagement ,4556,110,Photo,0.024143985952589993,Wednesday,12
2023-03-01 12:08:00,General,Instagram,Evil Exhibited ,10215,127,Video,0.012432697014194811,Wednesday,12
2023-03-01 12:00:00,General,TikTok,Evil Exhibited ,480,13,Video,0.027083333333333334,Wednesday,12
2023-03-01 12:00:00,Valorant,YouTube,Evil Exhibited ,34,3,Video,0.08823529411764706,Wednesday,12
2023-03-01 10:19:00,General,Facebook,Community Engagement ,47393,4353,Photo,0.09184900723735573,Wednesday,10
2023-03-01 10:16:00,General,Twitter,Community Engagement ,29705,698,Photo,0.023497727655276888,Wednesday,10
2023-03-01 09:06:00,General,Instagram,Evergreen ,13030,148,Video,0.0113584036838066,Wednesday,9
2023-03-01 09:00:00,General,TikTok,Evergreen ,476,13,Video,0.0273109243697479,Wednesday,9
2023-03-01 09:00:00,General,YouTube,Evergreen ,310,4,Video,0.012903225806451613,Wednesday,9
2023-03-01 09:00:00,General,Twitter,Community Engagement ,11724,20,Link,0.0017059024223814397,Wednesday,9
2023-03-01 09:00:00,General,Twitter,Community Engagement ,12082,29,Link,0.002400264856811786,Wednesday,9
2023-03-01 09:00:00,General,Twitter,Community Engagement ,3012,11,Link,0.0036520584329349268,Wednesday,9
2023-03-01 09:00:00,General,Twitter,Community Engagement ,3111,16,Link,0.005143040822886531,Wednesday,9
2023-03-01 09:00:00,General,LinkedIn,Community Engagement ,2190,30,Link,0.0136986301369863,Wednesday,9
2023-03-01 09:00:00,General,Twitter,Community Engagement ,18318,157,Text,0.008570804672999236,Wednesday,9
2023-03-01 07:26:00,DOTA2,Twitter,N/A ,1575,54,Photo,0.03428571428571429,Wednesday,7
2023-03-01 07:25:00,DOTA2,Twitter,Community Engagement ,5282,458,Photo,0.08670957970465733,Wednesday,7
